 9.567 scale=0.86 cx= 456.0 cy= 816.0 top= 644.0 ncc=0.84
 9.600 scale=0.84 cx= 448.0 cy= 844.0 top= 676.0 ncc=0.83
 9.633 scale=0.82 cx= 440.0 cy= 876.0 top= 712.0 ncc=0.81
 9.667 scale=0.80 cx= 436.0 cy= 896.0 top= 736.0 ncc=0.78
 9.700 scale=0.78 cx= 432.0 cy= 908.0 top= 752.0 ncc=0.77
 9.733 scale=0.78 cx= 424.0 cy= 920.0 top= 764.0 ncc=0.77
 9.767 scale=0.78 cx= 412.0 cy= 936.0 top= 780.0 ncc=0.78
 9.800 scale=0.78 cx= 400.0 cy= 956.0 top= 800.0 ncc=0.80
 9.833 scale=0.76 cx= 392.0 cy= 972.0 top= 820.0 ncc=0.82
 9.867 scale=0.76 cx= 384.0 cy= 984.0 top= 832.0 ncc=0.82
 9.900 scale=0.76 cx= 380.0 cy= 996.0 top= 844.0 ncc=0.83
 9.933 scale=0.76 cx= 376.0 cy=1008.0 top= 856.0 ncc=0.82
 9.967 scale=0.74 cx= 370.0 cy=1012.0 top= 864.0 ncc=0.82
10.000 scale=0.74 cx= 366.0 cy=1020.0 top= 872.0 ncc=0.82
10.033 scale=0.74 cx= 366.0 cy=1024.0 top= 876.0 ncc=0.83
10.067 scale=0.72 cx= 362.0 cy=1024.0 top= 880.0 ncc=0.83
10.100 scale=0.72 cx= 362.0 cy=1024.0 top= 880.0 ncc=0.83
10.133 scale=0.72 cx= 358.0 cy=1028.0 top= 884.0 ncc=0.81
10.167 scale=0.70 cx= 358.0 cy=1032.0 top= 892.0 ncc=0.81
10.200 scale=0.70 cx= 354.0 cy=1040.0 top= 900.0 ncc=0.82
10.233 scale=0.72 cx= 354.0 cy=1052.0 top= 908.0 ncc=0.82
10.267 scale=0.70 cx= 350.0 cy=1056.0 top= 916.0 ncc=0.82
10.300 scale=0.70 cx= 350.0 cy=1056.0 top= 916.0 ncc=0.82
10.333 scale=0.70 cx= 350.0 cy=1056.0 top= 916.0 ncc=0.80
10.367 scale=0.68 cx= 346.0 cy=1056.0 top= 920.0 ncc=0.81
10.400 scale=0.70 cx= 342.0 cy=1060.0 top= 920.0 ncc=0.80
10.433 scale=0.68 cx= 342.0 cy=1060.0 top= 924.0 ncc=0.80
10.467 scale=0.68 cx= 342.0 cy=1064.0 top= 928.0 ncc=0.80
10.500 scale=0.68 cx= 342.0 cy=1068.0 top= 932.0 ncc=0.80
10.533 scale=0.68 cx= 342.0 cy=1068.0 top= 932.0 ncc=0.79
10.567 scale=0.68 cx= 338.0 cy=1072.0 top= 936.0 ncc=0.80
10.600 scale=0.68 cx= 338.0 cy=1076.0 top= 940.0 ncc=0.81
10.633 scale=0.68 cx= 334.0 cy=1080.0 top= 944.0 ncc=0.79
10.667 scale=0.68 cx= 334.0 cy=1084.0 top= 948.0 ncc=0.82
10.700 scale=0.68 cx= 330.0 cy=1080.0 top= 944.0 ncc=0.84
10.733 scale=0.68 cx= 326.0 cy=1076.0 top= 940.0 ncc=0.86
10.767 scale=0.68 cx= 322.0 cy=1072.0 top= 936.0 ncc=0.88
10.800 scale=0.66 cx= 318.0 cy=1072.0 top= 940.0 ncc=0.89
10.833 scale=0.66 cx= 314.0 cy=1076.0 top= 944.0 ncc=0.90
